1916000,0.051312,0.056355,2.065207,2.066613,0.001290754
1918000,-0.042728,0.16291,1.977632,1.984791,0.00123602
1920000,-0.073718,0.114521,1.998439,2.003075,0.001249024
1922000,0.035116,0.010102,0.597879,0.598994,0.000373674
1924000,0.116243,0.00168,-1.778617,1.782412,-0.001111636
1926000,0.061163,0.026131,-2.182576,2.18359,-0.00136411
1928000,-0.012667,-0.029028,-1.882502,1.882769,-0.001176564
1930000,0.017981,-0.072542,-2.058733,2.060089,-0.001286708
1932000,0.04435,-0.024755,-1.740882,1.741623,-0.001088051
1934000,-0.042069,0.028714,0.193232,0.199832,0.00012077
1936000,-0.106305,0.077981,2.151255,2.155291,0.001344534
1938000,-0.055667,0.079611,2.001485,2.003841,0.001250928
1940000,0.021574,0.033156,1.935655,1.936059,0.001209784
1942000,0.046469,0.066957,2.072724,2.074325,0.001295453
1944000,-0.023595,0.13793,1.943228,1.94826,0.001214518
1946000,-0.051093,0.099045,1.836532,1.83991,0.001147833
1948000,0.053657,-0.00669,0.017086,0.056707,1.06788E-05
1950000,0.142011,-0.042659,-2.013659,2.019111,-0.001258537
1952000,0.067892,-0.019729,-2.05794,2.059154,-0.001286213
1954000,-0.034493,-0.042963,-1.927937,1.928724,-0.001204961
1956000,0.024256,-0.078935,-2.058251,2.059907,-0.001286407
1958000,0.052959,-0.034856,-1.144198,1.145953,-0.000715124
1960000,-0.087847,0.062925,1.239327,1.244029,0.000774579
1962000,-0.143446,0.110802,2.430335,2.437085,0.001518959
1964000,-0.019765,0.046844,1.821923,1.822632,0.001138702
1966000,0.070945,0.020287,2.02569,2.027034,0.001266056
1968000,-0.006193,0.114504,2.043936,2.047151,0.00127746
1970000,-0.088641,0.142125,1.938966,1.946187,0.001211854
1972000,-0.002533,0.043678,1.196837,1.197636,0.000748023
1974000,0.093798,-0.009631,-1.101973,1.106,-0.000688733
1976000,0.075215,0.027273,-2.205017,2.206468,-0.001378136
1978000,0.020093,-0.000189,-1.916257,1.916363,-0.001197661
1980000,0.014511,-0.075814,-2.010887,2.012368,-0.001256804
1982000,0.038287,-0.064638,-2.021925,2.02332,-0.001263703
1984000,-0.01018,0.005751,-0.565766,0.565887,-0.000353604
1986000,-0.08385,0.074566,1.734697,1.738322,0.001084186
1988000,-0.085515,0.091397,2.211061,2.214601,0.001381913
1990000,-0.014764,0.046406,1.868064,1.868698,0.00116754
1992000,0.06277,0.055137,2.063467,2.065158,0.001289667
1994000,0.017496,0.110467,1.98171,1.984864,0.001238569
1996000,-0.058559,0.089071,1.994496,1.997342,0.00124656
1998000,0.010184,0.006462,0.649367,0.649479,0.000405854
2000000,0.125942,-0.035962,-1.738505,1.743431,-0.001086566
2002000,0.09421,-0.006466,-2.201015,2.20304,-0.001375634
2004000,-0.017641,-0.009462,-1.877985,1.878092,-0.001173741
2006000,0.002222,-0.064024,-2.056284,2.057281,-0.001285178
2008000,0.060763,-0.068384,-1.720421,1.722851,-0.001075263
2010000,-0.040981,0.016815,0.273591,0.277154,0.000170994
2012000,-0.13566,0.116488,2.185097,2.192401,0.001365686
2014000,-0.070655,0.088265,1.984133,1.987352,0.001240083
2016000,0.037418,0.019122,1.941517,1.941972,0.001213448
2018000,0.039513,0.091574,2.073185,2.075583,0.001295741
2020000,-0.056464,0.155394,1.940281,1.947312,0.001212676
2022000,-0.042368,0.065575,1.790177,1.791878,0.001118861
2024000,0.067324,-0.002804,-0.131953,0.148162,-8.24706E-05
2026000,0.107009,0.027237,-2.082051,2.084977,-0.001301282
2028000,0.033822,0.023672,-2.022409,2.02283,-0.001264006
2030000,-0.014199,-0.042616,-1.940316,1.940836,-0.001212698
2032000,0.043866,-0.063664,-2.058769,2.06022,-0.001286731
2034000,0.034328,-0.025347,-1.173716,1.174492,-0.000733573
2036000,-0.072333,0.035889,1.193617,1.196345,0.000746011
2038000,-0.105613,0.099164,2.44111,2.445405,0.001525694
2040000,0.005888,0.074279,1.819258,1.820784,0.001137036
2042000,0.042131,0.085934,2.024287,2.026548,0.001265179
2044000,-0.045003,0.143888,2.04664,2.052185,0.00127915
2046000,-0.015226,0.048015,1.152646,1.153746,0.000720404
2048000,0.088761,-0.042757,-0.825084,0.830946,-0.000515678
2050000,0.11035,-0.016469,-2.173915,2.176777,-0.001358697
2052000,0.020149,-0.008884,-1.936829,1.936954,-0.001210518
2054000,-0.022452,-0.056481,-2.000212,2.001136,-0.001250133
2056000,0.053803,-0.075176,-2.025635,2.027743,-0.001266022
2058000,0.012464,-0.010874,-0.553594,0.553841,-0.000345996
2060000,-0.119099,0.079185,1.746996,1.75284,0.001091873
2062000,-0.107146,0.088699,2.204319,2.208703,0.001377699
2064000,0.014277,0.02951,1.870694,1.870981,0.001169184
2066000,0.04883,0.063889,2.063244,2.06481,0.001289528
