timestamp(ms),ADXL_X,ADXL_Y,ADXL_Z,ADXL_T,LIS_X,LIS_Y,LIS_Z,LIS_T
1776664713,,-0.066818,0.980427,0.983163,0.071,0.036,1.068,1.071
1776664713,0.030991,-0.068756,0.978806,0.981707,0.071,0.037,,
1776664713,,,,,,,1.065,1.068
1776664713,0.030937,,,,,,,
1776664713,,-0.067692,0.979023,0.981848,0.065,0.042,1.068,1.0708
1776664713,0.030937,-0.067692,0.979023,0.981848,0.066,,,
1776664713,,,,,,0.042,1.07,1.0729
1776664713,0.030464,,,,,,,
1776664713,,-0.066235,0.978157,0.98087,0.068,0.04,1.069,1.0719
1776664713,0.03091,-0.067677,0.97863,0.981454,0.067,0.035,1.071,
1776664713,,,,,,,,1.0737
1776664713,0.03091,-0.067677,0.97863,0.981454,0.07,0.038,1.071,
1776664713,,,,,,,,1.074
1776664713,0.030502,-0.067844,0.978729,0.981552,0.069,,,
1776664713,,,,,,0.038,1.069,1.0719
1776664713,0.030502,,,,,,,
1776664713,,-0.067844,0.978729,0.981552,0.067,0.038,1.067,1.0698
1776664713,0.031281,-0.069027,0.978645,0.981575,0.068,0.036,1.07,
1776664713,,,,,,,,1.0728
1776664713,0.031219,-0.067593,0.978069,0.980899,0.065,0.034,,
1776664713,,,,,,,1.066,1.0685
1776664713,0.031219,-0.067593,0.978069,,,,,
1776664713,,,,0.980899,0.066,0.036,1.064,
1776664713,,,,,,,,1.0667
1776664713,0.031326,-0.066624,0.978527,0.981293,0.062,,,
1776664713,,,,,,0.033,1.065,1.0673
1776664713,0.03109,-0.067314,0.978245,0.981051,0.065,0.036,1.068,
1776664713,,,,,,,,1.0706
1776664713,0.03109,,,,,,,
1776664713,,-0.067314,0.978245,0.981051,0.061,0.037,1.07,1.0724
1776664713,0.031239,-0.069004,0.97765,0.98058,0.063,0.038,1.068,1.0705
1776664713,0.032154,-0.068363,,,,,,
1776664713,,,0.979336,0.982245,0.064,0.037,1.068,1.0706
1776664713,0.032154,-0.068363,0.979336,0.982245,0.072,0.035,1.07,1.073
1776664713,0.030621,,,,,,,
1776664713,,-0.067005,0.978615,0.981384,0.068,0.034,1.064,1.0667
1776664713,0.030621,-0.067005,0.978615,0.981384,0.065,0.038,,
1776664713,,,,,,,1.069,1.0716
1776664713,0.031841,-0.06715,0.97834,0.981159,0.06,0.04,1.062,1.0644
1776664713,0.03138,-0.066998,0.978195,0.980989,0.069,0.041,1.062,
1776664713,,,,,,,,1.065
1776664713,0.03138,,,,,,,
1776664713,,-0.066998,0.978195,0.980989,0.068,0.037,1.072,1.0748
1776664713,0.030533,-0.067417,0.978535,0.981329,0.064,0.04,1.08,1.0826
1776664713,0.032009,-0.067814,0.978321,,,,,
1776664713,,,,0.981191,0.062,0.038,1.067,1.0695
1776664713,0.032009,-0.067814,0.978321,0.981191,0.062,0.032,1.057,1.0593
1776664713,0.031532,,,,,,,
1776664713,,-0.067425,0.978806,0.981632,0.069,0.04,1.069,1.072
1776664713,0.031532,-0.067425,0.978806,0.981632,0.064,0.032,1.051,1.0534
1776664713,0.031601,-0.067787,,,,,,
1776664713,,,0.978668,0.981522,0.071,0.032,1.071,1.0738
1776664713,0.031384,-0.067608,0.978142,0.980978,0.069,0.039,1.069,1.0719
1776664713,0.031384,-0.067608,,,,,,
1776664713,,,0.978142,0.980978,0.071,0.036,1.065,1.068
1776664713,0.029976,-0.066898,0.978909,0.98165,0.073,0.033,,
1776664713,,,,,,,1.062,1.065
1776664713,0.031139,,,,,,,
1776664713,,-0.066982,0.978699,0.981482,0.062,0.034,1.066,1.0683
1776664713,0.031139,-0.066982,0.978699,0.981482,0.058,0.038,1.074,1.0762
1776664713,0.031765,,,,,,,
1776664713,,-0.067207,0.979347,0.982164,0.052,0.031,1.077,1.0787
1776664713,0.030663,-0.066971,0.978939,0.981706,0.053,0.039,1.084,1.086
1776664713,0.030663,-0.066971,,,,,,
1776664713,,,0.978939,0.981706,0.063,0.034,1.071,1.0734
1776664713,0.031094,-0.067352,0.97784,0.98065,0.067,0.034,1.067,1.0696
1776664713,0.031094,,,,,,,
1776664713,,-0.067352,0.97784,0.98065,0.061,0.035,1.073,1.0753
1776664713,0.029663,-0.065704,0.979134,0.981784,0.063,0.038,1.061,1.0635
1776664713,0.03038,,,,,,,
1776664713,,-0.06654,0.978706,0.981436,0.062,0.041,1.069,1.0716
1776664713,0.03038,-0.06654,0.978706,0.981436,0.059,0.037,1.064,1.0663
1776664713,0.032082,-0.067394,,,,,,
1776664713,,,0.978786,0.981628,0.068,0.036,1.068,1.0708
1776664713,0.030529,-0.067371,0.979935,0.982722,0.067,0.036,1.067,1.0697
1776664713,0.030529,-0.067371,,,,,,
1776664713,,,0.979935,0.982722,0.067,0.033,1.062,1.0646
1776664713,0.031197,-0.06839,0.977989,0.980874,0.061,0.035,,
1776664713,,,,,,,1.069,1.0713
1776664713,0.031345,,,,,,,
1776664713,,-0.066666,0.978523,0.981292,0.063,0.03,1.069,1.0713
1776664713,0.031345,-0.066666,0.978523,0.981292,0.065,0.035,1.073,
1776664713,,,,,,,,1.0755
1776664713,0.029385,-0.066223,0.978371,0.981049,0.064,0.036,1.074,1.0765
1776664713,0.029385,-0.066223,0.978371,0.981049,0.064,0.035,1.073,1.0755
1776664713,0.031773,,,,,,,
1776664713,,-0.067352,0.97831,0.98114,0.064,0.038,1.072,1.0746
1776664713,0.031872,-0.067814,0.978157,0.981023,0.061,0.032,1.07,1.0722
1776664713,0.031872,,,,,,,
1776664713,,-0.067814,0.978157,0.981023,0.067,0.034,1.072,1.0746
1776664713,0.030243,-0.067638,0.978649,0.98145,0.069,0.036,1.072,1.0748
1776664713,0.031487,,,,,,,
1776664713,,-0.067371,0.978058,0.980881,0.071,0.035,1.071,1.0739
1776664713,0.031487,-0.067371,0.978058,0.980881,0.07,0.037,1.069,1.0719
1776664713,0.031075,-0.066559,0.97842,0.981174,0.068,0.034,1.07,1.0727
1776664713,0.031075,-0.066559,0.97842,0.981174,0.067,0.034,,
1776664713,,,,,,,1.07,1.0726
1776664713,0.030266,-0.066982,0.978645,0.981402,0.065,0.034,1.071,1.0735
1776664713,0.031525,-0.06842,0.978172,0.981069,0.068,0.036,1.069,
1776664713,,,,,,,,1.0718
1776664713,0.031525,-0.06842,,,,,,
1776664713,,,0.978172,0.981069,0.065,0.035,1.072,1.0745
1776664713,0.030624,-0.067089,0.978909,0.981683,0.065,0.039,1.073,1.0757
1776664713,0.030949,,,,,,,
1776664713,,-0.066319,0.978771,0.981503,0.066,0.034,1.068,1.0706
1776664713,0.030949,-0.066319,0.978771,0.981503,0.065,0.035,1.072,1.0745
1776664713,0.031593,-0.066872,,,,,,
1776664713,,,0.978397,0.981189,0.068,0.039,1.073,1.0759
1776664713,0.029747,-0.067448,0.979256,0.982026,0.071,0.032,1.068,1.0708
1776664713,0.029747,,,,,,,
1776664713,,-0.067448,0.979256,0.982026,0.066,0.032,1.071,1.0735
1776664713,0.030834,-0.06823,0.980362,0.983217,0.066,0.034,1.071,1.0736
1776664713,0.030834,-0.06823,,,,,,
1776664713,,,0.980362,0.983217,0.065,0.035,1.07,1.0725
1776664713,0.031509,-0.067722,0.979263,0.982108,0.065,0.035,1.072,1.0745
1776664713,0.031677,,,,,,,
1776664713,,-0.067516,0.979244,0.98208,0.067,0.037,1.072,1.0747
1776664713,0.031677,-0.067516,0.979244,0.98208,0.07,0.037,1.067,1.0699
1776664713,0.031807,-0.06805,,,,,,
1776664713,,,0.977634,0.980516,0.071,0.038,1.063,1.066
1776664713,0.030983,-0.06889,0.977947,0.98086,0.067,0.036,1.066,1.0687
1776664713,0.030983,,,,,,,
1776664713,,-0.06889,0.977947,0.98086,0.067,0.042,1.066,1.0689
1776664713,0.030807,-0.068844,0.978523,0.981426,0.069,0.044,1.067,1.0701
1776664713,0.032146,-0.068504,,,,,,
1776664713,,,0.978207,0.981129,0.068,0.042,1.069,1.072
1776664713,0.032146,-0.068504,0.978207,0.981129,0.067,0.041,1.071,1.0739
1776664713,0.032974,-0.067844,,,,,,
1776664713,,,0.978188,0.981092,0.07,0.04,1.07,1.073
1776664713,0.032974,-0.067844,0.978188,0.981092,0.071,0.039,1.069,1.0721
1776664713,0.031178,-0.067856,,,,,,
1776664713,,,0.977966,0.980813,0.069,0.038,1.069,1.0719
1776664713,0.030708,-0.068901,0.977329,0.980236,0.071,0.036,1.064,1.067
1776664713,0.030708,-0.068901,,,,,,
1776664713,,,0.977329,0.980236,0.069,0.039,1.064,1.0669
1776664713,0.032356,-0.068409,0.978119,0.981042,0.069,0.034,1.062,
1776664713,,,,,,,,1.0648
1776664713,0.032139,,,,,,,
1776664713,,-0.067848,0.977612,0.98049,0.069,0.036,1.065,1.0678
1776664713,0.032139,-0.067848,0.977612,0.98049,0.07,0.031,1.067,1.0697
1776664713,0.032104,-0.068413,,,,,,
1776664713,,,0.978115,0.98103,0.068,0.031,1.065,1.0676
1776664713,0.032104,-0.068413,0.978115,0.98103,0.068,0.035,1.067,1.0697
1776664713,0.03204,-0.068893,,,,,,
1776664713,,,0.977352,0.980301,0.066,0.036,1.068,1.0706
1776664713,0.031742,-0.068192,0.977669,0.980558,0.064,0.037,1.067,1.0696
1776664713,0.031742,,,,,,,
1776664713,,-0.068192,0.977669,0.980558,0.066,0.039,1.066,1.0688
1776664713,0.031143,-0.066822,0.978062,0.980836,0.069,0.037,1.071,1.0739
1776664713,0.030834,-0.068035,,,,,,
1776664713,,,0.978039,0.980887,0.064,0.038,1.066,1.0686
1776664713,0.030834,-0.068035,0.978039,0.980887,0.072,0.041,1.069,1.0722
1776664713,0.032246,-0.068417,,,,,,
1776664713,,,0.978481,0.9814,0.065,0.037,1.077,1.0796
1776664713,0.031418,-0.068516,0.978527,0.981426,0.063,0.044,,
1776664713,,,,,,,1.073,1.0757
1776664713,0.031418,-0.068516,0.978527,0.981426,0.073,0.045,1.076,
1776664713,0.031303,,,,,,,1.0794
1776664713,,-0.067528,0.979027,0.981852,0.065,0.035,1.068,1.0705
1776664713,0.031303,-0.067528,0.979027,,,,,
1776664713,,,,0.981852,0.071,0.043,1.08,1.0832
1776664713,0.030933,-0.067631,0.978737,0.981558,0.073,0.031,1.061,1.064
1776664713,0.031731,-0.067333,0.977989,0.980818,0.074,0.033,1.08,
1776664713,,,,,,,,1.083
1776664713,0.031731,-0.067333,0.977989,0.980818,0.061,,,
1776664713,,,,,,0.035,1.079,1.0813
1776664713,0.031174,,,,,,,
1776664713,,-0.068111,0.978245,0.981108,0.067,0.033,1.07,1.0726
1776664713,0.030422,-0.068138,,,,,,
1776664713,,,0.978668,0.981509,0.073,0.037,1.082,1.0851
1776664713,0.030422,,,,,,,
1776664713,,-0.068138,0.978668,0.981509,0.071,0.032,1.063,1.0658
1776664713,0.032036,-0.067852,0.978081,0.980955,0.075,0.036,,
1776664713,,,,,,,1.075,1.0782
1776664713,0.031437,-0.067104,0.978409,0.981211,0.062,0.03,,
1776664713,,,,,,,1.082,1.0842
1776664713,0.031437,-0.067104,0.978409,0.981211,0.059,,,
1776664713,,,,,,0.03,1.083,1.085
1776664713,0.029144,,,,,,,
1776664713,,-0.067596,0.978851,0.981615,0.058,0.035,1.067,1.0691
1776664713,0.029144,-0.067596,0.978851,0.981615,0.058,,,
1776664713,,,,,,0.039,1.076,1.0783
1776664713,0.030727,,,,,,,
1776664713,,-0.068336,0.979649,0.98251,0.056,0.038,1.076,1.0781
1776664713,0.030453,-0.067242,,,,,,
1776664713,,,0.979568,0.982346,,,,
1776664713,,,,,0.061,0.044,1.059,1.0617
1776664713,0.030453,-0.067242,0.979568,0.982346,0.058,0.052,,
1776664713,,,,,,,1.071,1.0738
1776664713,0.031918,-0.067135,,,,,,
1776664713,,,0.97823,0.98105,0.056,0.049,1.061,
1776664713,,,,,,,,1.0636
1776664713,0.03347,,,,,,,
1776664713,,-0.068329,0.977562,0.980518,0.061,0.046,1.061,
1776664713,0.03347,-0.068329,0.977562,0.980518,0.066,,,1.0637
1776664713,,,,,,0.03,1.07,1.0725
1776664713,0.029736,-0.067829,,,,,,
1776664713,,,0.978855,0.981653,0.067,0.017,1.07,1.0722
1776664713,0.029736,-0.067829,0.978855,0.981653,0.063,0.027,,
1776664713,,,,,,,1.076,1.0782
1776664713,0.030735,-0.070164,,,,,,
1776664713,0.028507,,0.975983,0.978984,0.058,0.025,1.08,1.0818
1776664713,,-0.065395,0.981178,0.983768,0.063,0.036,1.073,1.0755
1776664713,0.028507,-0.065395,,,,,,
1776664713,,,0.981178,0.983768,0.064,0.038,1.078,1.0806
1776664713,0.028759,-0.065136,0.980778,0.983359,,,,
1776664713,,,,,0.061,0.037,1.076,1.0784
1776664713,0.03241,-0.067879,0.979385,0.98227,0.063,0.033,1.078,1.0803
1776664713,0.03241,-0.067879,0.979385,0.98227,0.059,0.03,1.07,1.072
1776664713,0.029331,-0.067318,,,,,,
1776664713,,,0.981041,0.983785,0.066,0.033,1.067,1.0695
1776664713,0.028534,-0.067074,0.978378,0.98109,0.068,0.034,1.069,1.0717
1776664713,0.028534,,,,,,,
1776664713,,-0.067074,0.978378,0.98109,0.067,0.033,1.065,1.0676
1776664713,0.032112,-0.068222,0.978127,0.981028,,,,
1776664713,,,,,0.065,0.032,1.066,1.0685
1776664713,0.032112,-0.068222,0.978127,0.981028,,,,
1776664713,,,,,0.065,0.036,1.067,1.0696
1776664713,0.02919,-0.065636,0.978889,,,,,
1776664713,,,,0.981522,0.064,0.033,1.067,1.0694
1776664713,0.030842,,,,,,,
1776664713,,-0.06683,0.976757,0.979526,0.065,0.035,1.066,1.0686
1776664713,0.030842,-0.06683,0.976757,,,,,
1776664713,,,,0.979526,0.066,0.034,1.068,1.0706
1776664713,0.031269,,,,,,,
1776664713,,-0.068008,0.978687,0.981546,0.067,0.035,1.071,1.0737
1776664713,0.029099,-0.067631,0.979084,0.981848,0.069,0.037,,
1776664713,,,,,,,1.068,1.0709
1776664713,0.029099,-0.067631,0.979084,0.981848,0.069,0.037,1.068,1.0709
1776664713,0.031796,-0.068298,0.978828,0.981723,0.068,,,
1776664713,,,,,,0.036,1.068,1.0708
1776664713,0.031208,,,,,,,
1776664713,,-0.066982,0.979527,0.98231,0.069,0.032,1.07,1.0727
1776664713,0.031208,-0.066982,0.979527,0.98231,0.067,0.034,1.075,1.0776
1776664713,0.029327,,,,,,,
1776664713,,-0.068027,0.978642,0.981441,0.069,0.035,1.074,1.0768
1776664713,0.029327,-0.068027,0.978642,0.981441,0.07,0.037,1.071,1.0739
1776664713,0.031303,,,,,,,
1776664713,,-0.067886,0.977734,0.980587,0.069,0.033,1.07,1.0727
1776664713,0.030174,-0.06662,0.977425,0.980157,0.065,0.033,1.067,1.0695
1776664713,0.030174,-0.06662,,,,,,
1776664713,,,0.977425,0.980157,0.065,0.035,1.069,1.0715
1776664713,0.030396,-0.067959,0.978191,0.98102,0.065,0.033,1.07,1.0725
1776664713,0.030849,,,,,,,
1776664713,,-0.067337,0.979237,0.982034,0.067,0.035,1.071,1.0737
1776664713,0.030849,-0.067337,0.979237,0.982034,0.066,0.035,1.071,1.0736
1776664713,0.028782,,,,,,,
1776664713,,-0.067478,0.978806,0.981551,0.062,0.037,1.07,1.0724
1776664713,0.030563,-0.066967,0.980701,0.98346,0.065,0.04,1.07,1.0727
1776664713,0.030563,,,,,,,
1776664713,,-0.066967,0.980701,0.98346,0.065,0.037,1.067,1.0696
1776664713,0.031013,-0.066135,0.978493,0.981215,0.066,0.036,1.068,1.0706
1776664713,0.031013,-0.066135,,,,,,
1776664713,,,0.978493,0.981215,0.065,0.035,1.065,1.0676
1776664713,0.0303,-0.066364,0.978046,0.980764,0.065,0.033,1.065,1.0675
1776664713,0.0312,,,,,,,
1776664713,,-0.067421,0.978458,0.981275,0.066,0.036,1.064,1.0667
1776664713,0.0312,-0.067421,0.978458,0.981275,0.068,0.038,1.067,
1776664713,,,,,,,,1.0698
1776664713,0.030914,,,,,,,
1776664713,,-0.068913,0.976803,0.979719,0.064,0.043,1.07,1.0728
1776664713,0.031136,-0.068001,0.978458,0.981313,0.062,0.04,1.068,1.0705
1776664713,0.031136,-0.068001,0.978458,0.981313,0.07,0.036,1.068,1.0709
1776664713,0.031521,-0.068096,0.978256,0.98113,0.067,0.035,1.064,1.0667
1776664713,0.031521,-0.068096,,,,,,
1776664713,,,0.978256,0.98113,0.069,0.035,1.069,1.0718
1776664713,0.030781,-0.06789,0.979233,0.982066,0.072,0.036,1.068,1.071
1776664714,0.030609,-0.069218,,,,,,
1776664714,,,0.978745,0.981666,0.074,0.034,1.063,1.0661
1776664714,0.030609,-0.069218,0.978745,0.981666,0.068,0.033,1.065,1.0677
1776664714,0.031437,,,,,,,
1776664714,,-0.068058,0.978653,0.98152,0.064,0.034,1.066,1.0685
1776664714,0.030731,-0.067425,0.977505,0.980309,0.072,0.038,1.061,1.0641
1776664714,0.030731,,,,,,,
1776664714,,-0.067425,0.977505,0.980309,0.063,0.03,1.063,1.0653
1776664714,0.032028,-0.067127,0.977417,0.980243,0.069,0.04,1.069,1.072
1776664714,0.031231,-0.069,,,,,,
1776664714,,,0.97628,0.979214,0.071,0.039,1.061,1.0641
1776664714,0.031231,-0.069,0.97628,0.979214,0.074,0.038,1.071,1.0742
1776664714,0.030861,,,,,,,
1776664714,,-0.067932,0.978107,0.980949,0.071,0.038,1.068,1.071
1776664714,0.030861,-0.067932,0.978107,0.980949,0.07,0.035,1.058,1.0609
1776664714,0.030937,,,,,,,
1776664714,,-0.068016,0.978642,0.98149,0.066,0.027,1.077,1.0794
1776664714,0.03035,-0.066853,0.979679,0.982426,0.06,0.03,1.086,1.0881
1776664714,0.03035,-0.066853,,,,,,
1776664714,,,0.979679,0.982426,0.065,0.039,1.086,1.0886
1776664714,0.03075,-0.067467,0.979988,0.982789,0.065,0.038,1.065,1.0677
1776664714,0.030258,,,,,,,
1776664714,,-0.066681,0.978588,0.981324,0.069,0.04,1.082,1.0849
1776664714,0.030258,-0.066681,0.978588,0.981324,0.061,0.038,1.065,1.0674
1776664714,0.029701,,,,,,,
1776664714,,-0.066959,0.978508,0.981246,0.066,0.033,1.068,1.0705
1776664714,0.029812,-0.066082,0.978016,0.980699,0.059,0.031,1.073,1.0751
1776664714,0.029812,-0.066082,,,,,,
1776664714,,,0.978016,0.980699,0.055,0.038,1.062,1.0641
1776664714,0.030468,-0.067822,0.977722,0.980545,0.066,0.034,1.063,1.0656
1776664714,0.030468,,,,,,,
1776664714,,-0.067822,0.977722,0.980545,0.059,0.032,1.061,1.0631
1776664714,0.031002,-0.067993,0.979923,0.982768,0.065,0.039,,
1776664714,,,,,,,1.061,1.0637
1776664714,0.029121,,,,,,,
1776664714,,-0.067097,0.979794,0.98252,0.072,0.036,1.057,1.0601
1776664714,0.029121,-0.067097,0.979794,0.98252,0.068,0.034,1.061,1.0637
1776664714,0.029324,,,,,,,
1776664714,,-0.066837,0.979755,0.98247,0.064,0.031,1.064,1.0664
1776664714,0.030186,-0.066353,0.979958,0.982665,0.064,0.031,1.065,1.0674
1776664714,0.030186,,,,,,,
1776664714,,-0.066353,0.979958,0.982665,0.063,0.032,1.072,1.0743
1776664714,0.029728,-0.066326,0.97908,0.981774,0.062,0.031,1.076,1.0782
1776664714,0.029728,-0.066326,,,,,,
1776664714,,,0.97908,0.981774,0.065,0.029,1.077,1.0793
1776664714,0.03091,-0.068115,0.978512,0.981367,0.068,0.029,1.074,1.0765
1776664714,0.030407,,,,,,,
1776664714,,-0.06731,0.977566,0.980352,0.064,0.03,1.071,1.0733
1776664714,0.030407,-0.06731,0.977566,0.980352,0.068,0.033,1.071,1.0737
1776664714,0.029877,,,,,,,
1776664714,,-0.066883,0.977867,0.980607,0.064,0.033,1.069,1.0714
1776664714,0.029724,-0.066383,0.978687,0.981386,0.063,0.035,1.072,1.0744
1776664714,0.029724,,,,,,,
1776664714,,-0.066383,0.978687,0.981386,0.066,0.031,1.069,1.0715
1776664714,0.030148,-0.067772,0.978806,0.981612,0.066,0.034,1.068,1.0706
1776664714,0.030327,,,,,,,
1776664714,,-0.068108,0.979633,0.982466,0.067,0.033,1.067,1.0696
1776664714,0.030327,-0.068108,0.979633,0.982466,0.066,0.033,1.069,1.0715
1776664714,0.030231,,,,,,,
1776664714,,-0.068275,0.978905,0.981748,0.067,0.033,1.069,1.0716
1776664714,0.030231,-0.068275,0.978905,0.981748,0.067,0.036,1.066,1.0687
1776664714,0.030449,,,,,,,
1776664714,,-0.067192,0.978737,0.981513,0.066,0.034,1.065,1.0676
1776664714,0.029373,-0.066277,0.9785,0.981182,0.066,0.031,1.067,1.0695
1776664714,0.029373,,,,,,,
1776664714,,-0.066277,0.9785,0.981182,0.066,0.036,1.066,1.0686
1776664714,0.030361,-0.067566,0.978065,0.980866,0.069,0.037,,
1776664714,,,,,,,1.066,1.0689
1776664714,0.030697,-0.069016,0.979355,0.982263,0.066,0.036,1.068,1.0706
1776664714,0.030697,,,,,,,
1776664714,,-0.069016,0.979355,0.982263,0.067,0.037,1.067,
1776664714,,,,,,,,1.0697
1776664714,0.030224,-0.067726,0.97945,0.982254,0.068,0.038,,
1776664714,,,,,,,1.069,1.0718
1776664714,0.030647,-0.067104,0.978199,0.980977,0.07,0.033,1.068,
1776664714,,,,,,,,1.0708
1776664714,0.030647,-0.067104,0.978199,0.980977,0.067,0.036,1.069,1.0717
1776664714,0.030163,-0.066639,0.979168,,,,,
1776664714,,,,0.981896,0.068,0.038,1.069,1.0718
1776664714,0.030163,,,,,,,
1776664714,,-0.066639,0.979168,0.981896,0.068,0.036,1.072,1.0748
1776664714,0.029091,-0.067879,0.979355,0.982135,0.065,0.036,,
1776664714,,,,,,,1.071,1.0736
1776664714,0.030739,-0.069042,0.979053,0.981966,0.067,0.035,1.066,1.0687
1776664714,0.030739,-0.069042,0.979053,,,,,
1776664714,,,,0.981966,0.066,0.033,1.067,1.0695
1776664714,0.030926,-0.067486,0.979477,0.982286,0.067,0.035,1.066,
1776664714,,,,,,,,1.0687
1776664714,0.030521,-0.067581,0.977428,0.980237,0.065,0.036,,
1776664714,,,,,,,1.067,1.0696
1776664714,0.030521,,,,,,,
1776664714,,-0.067581,0.977428,0.980237,0.066,0.038,1.066,1.0687
1776664714,0.03183,-0.067154,0.976959,,,,,
1776664714,,,,0.979782,0.067,0.037,1.069,1.0717
1776664714,0.03183,-0.067154,0.976959,0.979782,0.064,0.038,1.069,1.0716
1776664714,0.028591,-0.071102,,,,,,
1776664714,,,0.978355,0.981352,0.07,0.037,1.067,1.0699
1776664714,0.03286,-0.06356,,,,,,
1776664714,,,0.976486,0.979104,0.067,0.038,1.068,1.0708
1776664714,0.03286,-0.06356,0.976486,0.979104,,,,
1776664714,,,,,0.066,0.038,1.072,1.0747
1776664714,0.028046,-0.069378,0.980167,0.98302,0.063,0.036,1.074,
1776664714,0.033813,,,,,,,1.0764
1776664714,,-0.070683,0.977142,0.980279,0.066,0.035,1.071,1.0736
1776664714,0.033813,,,,,,,
1776664714,,-0.070683,0.977142,0.980279,0.068,0.034,1.07,1.0727
1776664714,0.030022,-0.065937,0.978588,,,,,
1776664714,,,,0.981266,0.065,0.038,1.069,
1776664714,,,,,,,,1.0716
1776664714,0.0285,-0.068317,0.979176,0.98197,,,,
1776664714,,,,,0.069,0.037,1.068,1.0709
1776664714,0.0285,-0.068317,0.979176,0.98197,0.07,0.035,1.07,1.0729
1776664714,0.032597,,,,,,,
1776664714,,-0.068943,0.978035,0.981004,0.066,0.034,1.072,
1776664714,,,,,,,,1.0746
1776664714,0.032597,-0.068943,0.978035,0.981004,0.068,0.034,1.072,1.0747
1776664714,0.029732,,,,,,,
1776664714,,-0.067341,0.979725,0.982486,0.072,0.034,1.072,1.075
1776664714,0.030544,-0.066807,0.978245,0.980999,0.069,,,
1776664714,,,,,,0.039,1.071,1.0739
1776664714,0.030544,-0.066807,,,,,,
1776664714,,,0.978245,0.980999,0.07,0.034,1.072,1.0748
1776664714,0.030552,-0.068527,0.978443,0.981316,0.066,,,
1776664714,,,,,,0.033,1.072,1.0745
1776664714,0.029224,-0.068249,0.978569,0.981381,0.062,0.036,,
1776664714,,,,,,,1.071,1.0734
1776664714,0.029224,-0.068249,0.978569,0.981381,0.068,0.032,,
1776664714,,,,,,,1.063,1.0657
1776664714,0.030785,-0.065742,0.978619,0.981307,0.071,0.034,1.065,
1776664714,,,,,,,,1.0679
1776664714,0.029713,-0.068489,0.978256,0.981101,0.071,0.036,1.073,1.0759
1776664714,0.029713,,,,,,,
1776664714,,-0.068489,0.978256,0.981101,0.064,0.032,1.06,1.0624
1776664714,0.031708,-0.068867,0.977543,0.980479,0.069,0.035,1.074,1.0768
1776664714,0.031708,,,,,,,
1776664714,,-0.068867,0.977543,0.980479,0.062,0.032,1.074,1.0763
1776664714,0.030048,-0.068501,0.979889,0.98274,0.061,0.039,1.076,1.0784
1776664714,0.030449,,,,,,,
1776664714,,-0.066723,0.977608,0.980355,0.063,0.032,1.067,1.0693
1776664714,0.030449,-0.066723,0.977608,0.980355,0.057,0.031,1.062,1.064
1776664714,0.030514,,,,,,,
1776664714,,-0.06641,0.977577,0.980305,0.067,0.036,1.071,1.0737
1776664714,0.029388,-0.067039,0.980019,0.982748,0.06,0.03,1.073,
1776664714,,,,,,,,1.0751
1776664714,0.029388,,,,,,,
1776664714,,-0.067039,0.980019,0.982748,0.059,0.034,1.075,1.0772
1776664714,0.031109,-0.068714,0.977631,0.980536,0.063,0.03,1.08,1.0823
1776664714,0.031109,,,,,,,
1776664714,,-0.068714,0.977631,0.980536,0.06,0.035,1.087,1.0892
1776664714,0.030506,-0.068115,0.979065,0.981906,0.055,0.04,1.081,1.0831
1776664714,0.029785,-0.066605,,,,,,
1776664714,,,0.979141,0.981856,0.052,0.029,1.07,1.0717
1776664714,0.029785,-0.066605,0.979141,0.981856,0.064,0.035,1.086,1.0884
1776664714,0.030869,,,,,,,
1776664714,,-0.067039,0.978004,0.980785,0.058,0.033,1.067,1.0691
1776664714,0.029434,-0.067291,0.979652,0.982402,,,,
1776664714,,,,,0.063,0.038,1.056,1.0586
1776664714,0.029434,,,,,,,
1776664714,,-0.067291,0.979652,0.982402,0.066,0.037,1.068,1.0707
1776664714,0.030354,-0.068546,0.978951,0.981817,0.064,0.036,1.068,1.0705
1776664714,0.030994,-0.068047,0.978767,0.981619,0.067,0.035,1.062,1.0647
1776664714,0.030994,-0.068047,0.978767,0.981619,0.068,0.031,1.059,1.0616
1776664714,0.029449,,,,,,,
1776664714,,-0.066666,0.978939,0.981648,0.062,0.031,1.07,1.0722
1776664714,0.029449,-0.066666,0.978939,0.981648,0.067,0.039,1.069,1.0718
1776664714,0.029808,,,,,,,
1776664714,,-0.067089,0.978554,0.981304,0.067,0.035,1.07,1.0727
1776664714,0.029926,-0.068806,0.979023,0.981894,0.066,0.036,1.075,1.0776
1776664714,0.029926,,,,,,,
1776664714,,-0.068806,0.979023,0.981894,0.069,0.033,1.073,1.0757
